1 590 0 0
-211 -1.46013  0.112673  1.15415 1.86982  0.13957 0.0453929 1.41765 -0.355623 12.5147
-311 -0.0457205  -1.13335  0.888057 1.52409  0.49761 0.233957 1.22199 -0.368958 12.5067
-211 0.0292258  0.244183  -0.196422 0.344298  0.13957 0.261635 1.57293 -0.647495 12.5042
321 -1.10758  -0.421617  0.388826 1.34141  0.49368 0.0710094 1.33774 -0.450669 12.4701
211 -0.127274  0.253701  1.7957 1.82334  0.13957 0.161841 1.56081 0.609811 13.4014
-211 1.3419  0.448649  3.57547 3.84779  0.13957 0.427474 1.46481 -0.0142133 12.7979
-311 0.787566  -0.0481048  0.943833 1.32703  0.49761 0.407831 1.39237 -0.310785 12.5446
111 -0.0254874  0.00507912  0.0963787 0.16788  0.13498 0.204654 1.40983 -0.37208 12.5049
-311 1.65917  -2.38495  -1.98555 3.554  0.49761 0.352309 1.24289 -0.643347 12.5018
111 0.267774  -1.17762  -1.83006 2.19677  0.13498 0.284721 1.21132 -0.807589 12.6206
-211 -0.604184  0.621429  0.49703 1.00883  0.13957 0.10544 1.54222 -0.398715 12.4906
211 -0.141911  1.15067  -0.652038 1.33747  0.13957 0.217262 1.59697 -0.620607 12.4899
111 1.39618  -0.635089  -0.0629222 1.54105  0.13498 0.42016 1.32115 -0.518493 12.4614
211 0.730506  0.569367  0.252389 0.970051  0.13957 0.395134 1.52249 -0.45726 12.4683
-211 -0.177474  2.28175  0.249027 2.30637  0.13957 0.225968 1.5989 -0.488999 12.4624
211 2.63065  -0.484489  1.86924 3.26628  0.13957 0.435033 1.36685 -0.372728 12.5045
-211 0.637884  0.54853  -2.26979 2.42471  0.13957 0.388834 1.52946 -1.03561 12.8249
-211 0.0200643  0.0491516  0.247043 0.288666  0.13957 0.267754 1.46749 -0.183987 12.6453
211 -0.930414  0.640186  -1.96718 2.27262  0.13957 0.0799108 1.51355 -0.851531 12.658
-311 -0.561324  1.88221  0.153856 2.03202  0.49761 0.186576 1.58584 -0.495447 12.4618
